ID-Produto,Produto,Categoria,Segmento,Fabricante,Loja,Cidade,Estado,Vendedor,ID-Vendedor,Data Venda,ValorVenda,pre�o Custo,,
SKU-0000118,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/07/16,709,37,446,9
SKU-0000059,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,01/08/16,407,21,256,54
SKU-0000059,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,01/08/16,407,21,256,54
SKU-0000119,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/08/16,492,89,310,52
SKU-0000119,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/08/16,492,89,310,52
SKU-0000059,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,09/08/16,407,21,256,54
SKU-0000059,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,09/08/16,407,21,256,54
SKU-0000119,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/08/16,492,89,310,52
SKU-0000119,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/08/16,492,89,310,52
SKU-0000060,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/09/16,973,62,613,38
SKU-0000060,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/09/16,973,62,613,38
SKU-0000120,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,01/09/16,283,75,178,76
SKU-0000120,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,01/09/16,283,75,178,76
SKU-0000060,Desktop HP 16 GB,Eletronicos,Corporativo,HP,JP8825,Jo�o Pessoa,Para�ba,Bruno Bezerra,8801,09/09/16,973,62,613,38
SKU-0000060,Desktop HP 16 GB,Eletronicos,Corporativo,HP,JP8825,Jo�o Pessoa,Para�ba,Bruno Bezerra,8801,09/09/16,973,62,613,38
SKU-0000120,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,09/09/16,283,75,178,76
SKU-0000120,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Mateus Gon�alves,1003,09/09/16,283,75,178,76
SKU-0000061,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Aline Sutter,1009,01/10/16,865,32,545,15
SKU-0000061,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Aline Sutter,1009,01/10/16,865,32,545,15
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,01/10/16,481,94,303,62
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,01/10/16,481,94,303,62
SKU-0000061,Desktop HP 16 GB,Eletronicos,Corporativo,HP,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/10/16,865,32,545,15
SKU-0000061,Desktop HP 16 GB,Eletronicos,Corporativo,HP,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/10/16,865,32,545,15
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,09/10/16,481,94,303,62
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,09/10/16,481,94,303,62
SKU-0000062,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/11/16,1468,55,925,19
SKU-0000062,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/11/16,1468,55,925,19
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/11/16,709,37,446,9
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/11/16,709,37,446,9
SKU-0000062,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/11/16,1468,55,925,19
SKU-0000062,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/11/16,1468,55,925,19
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,JP8825,Jo�o Pessoa,Para�ba,Fernando Zambrini,8802,09/11/16,709,37,446,9
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,JP8825,Jo�o Pessoa,Para�ba,Fernando Zambrini,8802,09/11/16,709,37,446,9
SKU-0000063,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/12/16,1936,4,1219,93
SKU-0000063,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/12/16,1936,4,1219,93
SKU-0000123,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/12/16,601,41,378,89
SKU-0000123,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,01/12/16,601,41,378,89
SKU-0000063,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/12/16,1936,4,1219,93
SKU-0000063,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/12/16,1936,4,1219,93
SKU-0000123,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/12/16,601,41,378,89
SKU-0000123,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Josias Silva,1006,09/12/16,601,41,378,89
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,08/01/18,266,9,168,14
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,08/01/18,266,9,168,14
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,08/01/18,266,9,168,14
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/01/18,266,9,168,14
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/01/18,519,84,327,5
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/01/18,266,9,168,14
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/01/18,519,84,327,5
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/01/18,266,9,168,14
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/01/18,519,84,327,5
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,10/01/18,519,84,327,5
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,10/01/18,519,84,327,5
SKU-0000429,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,10/01/18,519,84,327,5
SKU-0000266,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Aline Sutter,1009,01/02/18,812,82,512,8
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/02/18,898,32,565,94
SKU-0000266,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Aline Sutter,1009,01/02/18,812,82,512,8
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/02/18,898,32,565,94
SKU-0000266,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Aline Sutter,1009,01/02/18,812,82,512,8
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/02/18,898,32,565,94
SKU-0000266,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,09/02/18,812,82,512,8
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/02/18,898,32,565,94
SKU-0000266,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,09/02/18,812,82,512,8
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/02/18,898,32,565,94
SKU-0000267,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/03/18,812,82,512,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/03/18,1026,646,38,
SKU-0000267,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/03/18,812,82,512,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/03/18,1026,646,38,
SKU-0000267,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/03/18,812,82,512,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/03/18,1026,646,38,
SKU-0000267,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/03/18,812,82,512,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/03/18,1026,646,38,
SKU-0000042,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,JB6325,Jaboat�o dos Guararapes,Pernambuco,Roberto Marinho,6302,09/03/18,1420,33,894,81
SKU-0000042,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,JB6325,Jaboat�o dos Guararapes,Pernambuco,Roberto Marinho,6302,09/03/18,1420,33,894,81
SKU-0000042,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,JB6325,Jaboat�o dos Guararapes,Pernambuco,Roberto Marinho,6302,09/03/18,1420,33,894,81
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/04/18,518,7,326,78
SKU-0000268,Impressora Deskjet,Eletronicos,Dom�stico,Epson,RG7742,Natal,Rio Grande do Norte,Maria Fernandes,1001,01/04/18,812,82,512,8
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/04/18,518,7,326,78
SKU-0000268,Impressora Deskjet,Eletronicos,Dom�stico,Epson,RG7742,Natal,Rio Grande do Norte,Maria Fernandes,1001,01/04/18,812,82,512,8
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/04/18,518,7,326,78
SKU-0000268,Impressora Deskjet,Eletronicos,Dom�stico,Epson,RG7742,Natal,Rio Grande do Norte,Maria Fernandes,1001,01/04/18,812,82,512,8
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/04/18,518,7,326,78
SKU-0000268,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,09/04/18,812,82,512,8
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/04/18,518,7,326,78
SKU-0000268,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,09/04/18,812,82,512,8
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/05/18,444,6,280,1
SKU-0000269,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/05/18,812,82,512,8
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/05/18,444,6,280,1
SKU-0000269,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,09/05/18,812,82,512,8
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/05/18,444,6,280,1
SKU-0000269,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,09/05/18,812,82,512,8
SKU-0000270,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/06/18,812,82,512,8
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/06/18,1024,86,645,66
SKU-0000270,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/06/18,812,82,512,8
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/06/18,1024,86,645,66
SKU-0000270,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,09/06/18,812,82,512,8
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/06/18,1024,86,645,66
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/07/18,518,7,326,78
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,01/07/18,519,84,327,5
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/07/18,518,7,326,78
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,01/07/18,519,84,327,5
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/07/18,518,7,326,78
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/07/18,519,84,327,5
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/07/18,518,7,326,78
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/07/18,519,84,327,5
SKU-0000424,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,01/08/18,266,76,168,6
SKU-0000272,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/08/18,812,82,512,8
SKU-0000272,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/08/18,812,82,512,8
SKU-0000424,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/08/18,266,76,168,6
SKU-0000272,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/08/18,812,82,512,8
SKU-0000425,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,01/09/18,329,46,207,56
SKU-0000273,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/09/18,812,82,512,8
SKU-0000425,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/09/18,329,46,207,56
SKU-0000273,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,09/09/18,812,82,512,8
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,01/10/18,872,49,549,67
SKU-0000426,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,01/10/18,493,62,310,98
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,01/10/18,872,49,549,67
SKU-0000426,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/10/18,493,62,310,98
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/10/18,872,49,549,67
SKU-0000426,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/10/18,493,62,310,98
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/10/18,872,49,549,67
SKU-0000427,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,01/11/18,393,3,247,78
SKU-0000275,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/11/18,812,82,512,8
SKU-0000427,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/11/18,393,3,247,78
SKU-0000275,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,09/11/18,812,82,512,8
SKU-0000275,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,09/11/18,812,82,512,8
SKU-0000428,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,01/12/18,394,44,248,5
SKU-0000276,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Andr� Pereira,1002,01/12/18,812,82,512,8
SKU-0000428,Impressora Deskjet,Eletronicos,Dom�stico,HP,AL1312,Macei�,Alagoas,F�bio Farias,1201,09/12/18,394,44,248,5
SKU-0000276,Impressora Deskjet,Eletronicos,Dom�stico,Epson,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,09/12/18,812,82,512,8
SKU-0000056,Desktop HP 16 GB,Eletronicos,Corporativo,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,04/01/19,1179,99,743,39
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,05/01/19,772,9,486,93
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,07/01/19,538,8,338,99
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,08/01/19,903,1,568,95
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/01/19,276,26,174,4
SKU-0000122,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/01/19,772,9,486,93
SKU-0000046,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,R1296,Recife,Pernambuco,Artur Moreira,1004,23/01/19,1588,13,1000,52
SKU-0000046,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,R1296,Recife,Pernambuco,Artur Moreira,1004,28/01/19,1588,13,1000,52
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,04/02/19,929,84,585,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,05/02/19,1062,669,6,
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,06/02/19,536,9,338,25
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,07/02/19,460,2,289,93
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,07/02/19,525,1,330,81
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,08/02/19,929,84,585,8
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,08/02/19,1060,82,668,32
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/02/19,536,9,338,25
SKU-0000271,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,09/02/19,538,8,338,99
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/02/19,1062,669,6,
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,10/02/19,536,9,338,25
SKU-0000274,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,10/02/19,903,1,568,95
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,11/02/19,460,2,289,93
SKU-0000277,Impressora Deskjet,Eletronicos,Dom�stico,Epson,R1296,Recife,Pernambuco,Artur Moreira,1004,11/02/19,276,26,174,4
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,11/02/19,460,2,289,93
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,12/02/19,1060,82,668,32
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,12/02/19,1060,82,668,32
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,13/02/19,536,9,338,25
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,13/02/19,536,9,338,25
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,23/02/19,525,1,330,81
SKU-0000121,Impressora Deskjet,Eletronicos,Dom�stico,HP,R1296,Recife,Pernambuco,Artur Moreira,1004,23/02/19,525,1,330,81
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,28/02/19,929,84,585,8
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,01/03/19,1062,669,6,
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,02/03/19,536,9,338,25
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,03/03/19,460,2,289,93
SKU-0000418,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,04/03/19,929,84,585,8
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,04/03/19,1060,82,668,32
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,05/03/19,536,9,338,25
SKU-0000419,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,05/03/19,1062,669,6,
SKU-0000420,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,06/03/19,536,9,338,25
SKU-0000421,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,07/03/19,460,2,289,93
SKU-0000422,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,08/03/19,1060,82,668,32
SKU-0000423,Impressora Deskjet,Eletronicos,Dom�stico,HP,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/03/19,536,9,338,25
SKU-0000047,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,09/03/19,1456,26,917,44
SKU-0000047,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,BA7783,Salvador,Bahia,Rodrigo Fagundes,1005,13/03/19,1456,26,917,44
SKU-0000044,Notebook Dell 8 GB,Eletronicos,Corporativo,Dell,R1296,Recife,Pernambuco,Carlos Burle,1002,14/03/19,1456,26,917,44
SKU-0000114,Impressora Deskjet,Eletronicos,Dom�stico,HP,GA7751,Garanhuns,Pernambuco,Ana Teixeira,7701,21/03/19,903,88,569,44
SKU-0000052,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,22/03/19,1178,82,742,66
SKU-0000115,Impressora Deskjet,Eletronicos,Dom�stico,HP,GA7751,Garanhuns,Pernambuco,Anderson Silva,7702,22/03/19,772,9,486,93
SKU-0000053,Desktop HP 16 GB,Eletronicos,Corporativo,HP,R1296,Recife,Pernambuco,Josias Silva,1006,23/03/19,1456,12,917,36
SKU-0000116,Impressora Deskjet,Eletronicos,Dom�stico,HP,GA7751,Garanhuns,Pernambuco,Carla Souza,7703,23/03/19,929,84,585,8
